comnam,ticker,filingYr
LIQUIDIA TECHNOLOGIES INC,LQDA,2018
"TENABLE HOLDINGS, INC.",TENB,2018
PINDUODUO INC.,PDD,2018
FOCUS FINANCIAL PARTNERS INC.,FOCS,2018
BERRY PETROLEUM CORP,BRY,2018
CANGO INC.,CANG,2018
"AQUESTIVE THERAPEUTICS, INC.",AQST,2018
BLOOM ENERGY CORP,BE,2018
GREENLAND ACQUISITION CORP.,GLACU,2018
"PROVENTION BIO, INC.",PRVB,2018
"REPLIMUNE GROUP, INC.",REPL,2018
ESTABLISHMENT LABS HOLDINGS INC.,ESTA,2018
CONSTELLATION PHARMACEUTICALS INC,CNST,2018
"TILRAY, INC.",TLRY,2018
FIRST WESTERN FINANCIAL INC,MYFW,2018
ALLAKOS INC.,ALLK,2018
"CRINETICS PHARMACEUTICALS, INC.",CRNX,2018
COASTAL FINANCIAL CORP,CCB,2018
"RUBIUS THERAPEUTICS, INC.",RUBY,2018
ALLEGRO MERGER CORP.,ALGRU,2018
LONGEVITY ACQUISITION CORP,LOACU,2018
MEGALITH FINANCIAL ACQUISITION CORP,MFACU,2018
"BIONANO GENOMICS, INC",BNGOU,2018
TENZING ACQUISITION CORP.,TZACU,2018
SAFE-T GROUP LTD.,SFET,2018
TKK SYMPHONY ACQUISITION CORP,TKKSU,2018
PERTH MINT PHYSICAL GOLD ETF,AAAU,2018
"ARIDIS PHARMACEUTICALS, INC.",ARDS,2018
MESA AIR GROUP INC,MESA,2018
SPARTAN ENERGY ACQUISITION CORP.,SPAQU,2018
"VACCINEX, INC.",VCNX,2018
PCB BANCORP,PCB,2018
"ARLO TECHNOLOGIES, INC.",ARLO,2018
FORUM MERGER II CORP,FMCIU,2018
SONOS INC,SONO,2018
TOTTENHAM ACQUISITION I LTD,TOTAU,2018
CUSHMAN & WAKEFIELD PLC,CWK,2018
COOTEK(CAYMAN)INC.,CTK,2018
"GRITSTONE ONCOLOGY, INC.",GRTS,2018
LAIX INC.,LAIX,2018
"RA MEDICAL SYSTEMS, INC.",RMED,2018
"SUTRO BIOPHARMA, INC.",STRO,2018
"ARVINAS, INC.",ARVN,2018
UROVANT SCIENCES LTD.,UROV,2018
ARCO PLATFORM LTD.,ARCE,2018
CAPITAL BANCORP INC,CBNK,2018
ENTASIS THERAPEUTICS HOLDINGS INC.,ETTX,2018
SVMK INC.,SVMK,2018
"VIOMI TECHNOLOGY CO., LTD",VIOT,2018
"Y-MABS THERAPEUTICS, INC.",YMAB,2018
FARFETCH LTD,FTCH,2018
BANK7 CORP.,BSVN,2018
"EVENTBRITE, INC.",EB,2018
ELANCO ANIMAL HEALTH INC,ELAN,2018
X FINANCIAL,XYF,2018
PRINCIPIA BIOPHARMA INC.,PRNB,2018
QUTOUTIAO INC.,QTT,2018
"FVCBANKCORP, INC.",FVCB,2018
NIO INC.,NIO,2018
"111, INC.",YI,2018
"GORES HOLDINGS III, INC.",GRSHU,2018
CHURCHILL CAPITAL CORP,CCC'U,2018
"AXONICS MODULATION TECHNOLOGIES, INC.",AXNX,2018
ORCHARD THERAPEUTICS PLC,ORTX,2018
TWIST BIOSCIENCE CORP,TWST,2018
GAMIDA CELL LTD.,GMDA,2018
STONECO LTD.,STNE,2018
PINTEC TECHNOLOGY HOLDINGS LTD,PT,2018
"YETI HOLDINGS, INC.",YETI,2018
ALBERTON ACQUISITION CORP,ALACU,2018
"LOGICBIO THERAPEUTICS, INC.",LOGC,2018
NIU TECHNOLOGIES,NIU,2018
SOLARWINDS CORP,SWI,2018
STUDIO CITY INTERNATIONAL HOLDINGS LTD,MSC,2018
OSMOTICA PHARMACEUTICALS PLC,OSMT,2018
PHASEBIO PHARMACEUTICALS INC,PHAS,2018
"SI-BONE, INC.",SIBN,2018
GRAF INDUSTRIAL CORP.,GRAFU,2018
"ANAPLAN, INC.",PLAN,2018
DD3 ACQUISITION CORP.,DDMXU,2018
"EQUILLIUM, INC.",EQ,2018
"ALLOGENE THERAPEUTICS, INC.",ALLO,2018
LIVENT CORP.,LTHM,2018
ARYA SCIENCES ACQUISITION CORP.,ARYAU,2018
COLLIER CREEK HOLDINGS,CCH'U,2018
CHASERG TECHNOLOGY ACQUISITION CORP,CTACU,2018
ELASTIC N.V.,ESTC,2018
EDTECHX HOLDINGS ACQUISITION CORP.,EDTXU,2018
"GUARDANT HEALTH, INC.",GH,2018
KODIAK SCIENCES INC.,KOD,2018
UPWORK INC.,UPWK,2018
"MEDALIST DIVERSIFIED REIT, INC.",MDRR,2018
"TAIWAN LIPOSOME COMPANY, LTD.",TLC,2018
TIZIANA LIFE SCIENCES PLC,TLSA,2018
TUANCHE LTD,TC,2018
AMCI ACQUISITION CORP.,AMCIU,2018
BOXWOOD MERGER CORP.,BWMCU,2018
FINTECH ACQUISITION CORP. III,FTACU,2018
WEIDAI LTD.,WEI,2018
VAPOTHERM INC,VAPO,2018
"ETON PHARMACEUTICALS, INC.",ETON,2018
"TOUGHBUILT INDUSTRIES, INC",TBLTU,2018
CNFINANCE HOLDINGS LTD.,CNF,2018
"PUHUI WEALTH INVESTMENT MANAGEMENT CO., LTD.",PHCF,2018
AMERANT BANCORP INC.,AMTB,2018
APTORUM GROUP LTD,APM,2018
CHARDAN HEALTHCARE ACQUISITION CORP.,CHACU,2018
"360 FINANCE, INC.",QFIN,2018
LEGACY HOUSING CORP,LEGH,2018
CF FINANCE ACQUISITION CORP.,CFFAU,2018
TENCENT MUSIC ENTERTAINMENT GROUP,TME,2018
SCHULTZE SPECIAL PURPOSE ACQUISITION CORP.,SAMAU,2018
"SYNTHORX, INC.",THOR,2018
DIAMEDICA THERAPEUTICS INC.,DMAC,2018
"MODERNA, INC.",MRNA,2018
MOGU INC.,MOGU,2018
