comnam,ticker,filingYr
METHES ENERGIES INTERNATIONAL LTD,MEILU,2012
CROSSAMERICA PARTNERS LP,LGP,2012
COLLABRIUM JAPAN ACQUISITION CORP,JACQU,2012
SEADRILL PARTNERS LLC,SDLP,2012
SERVICE TEAM INC.,SVTE,2012
"WORKDAY, INC.",WDAY,2012
"DIAMONDBACK ENERGY, INC.",FANG,2012
"ROAN RESOURCES, INC.",LNCO,2012
"INTERCEPT PHARMACEUTICALS, INC.",ICPT,2012
KYTHERA BIOPHARMACEUTICALS INC,KYTH,2012
"SHUTTERSTOCK, INC.",SSTK,2012
REALOGY HOLDINGS CORP.,RLGY,2012
AMBARELLA INC,AMBA,2012
AMIRA NATURE FOODS LTD.,ANFI,2012
FLEETMATICS GROUP LTD,FLTX,2012
"BERRY GLOBAL GROUP, INC.",BERY,2012
REGULUS THERAPEUTICS INC.,RGLS,2012
"LIFELOCK, INC.",LOCK,2012
LUXFER HOLDINGS PLC,LXFR,2012
JAVELIN MORTGAGE INVESTMENT CORP.,JMI,2012
YY INC.,YY,2012
"ALON USA PARTNERS, LP",ALDW,2012
"WHEELER REAL ESTATE INVESTMENT TRUST, INC.",WHLR,2012
RUCKUS WIRELESS INC,RKUS,2012
"MILLENDO THERAPEUTICS, INC.",OVSC,2012
ATOSSA GENETICS INC,ATOS,2012
"BLUE WATER GLOBAL GROUP, INC.",BUWR,2012
"DELEK LOGISTICS PARTNERS, LP",DKL,2012
RH,RH,2012
"SOUTHCROSS ENERGY PARTNERS, L.P.",SXE,2012
"URBAN TEA, INC.",CISAU,2012
SPROTT PHYSICAL PLATINUM & PALLADIUM TRUST,SPPP,2012
CHART ACQUISITION CORP.,CACGU,2012
SILVER BAY REALTY TRUST CORP.,SBY,2012
SOLARCITY CORP,SCTY,2012
PBF ENERGY INC.,PBF,2012
"WESTERN MIDSTREAM PARTNERS, LP",WGP,2012
