comnam,ticker,filingYr
COLUMBIA SPORTSWEAR CO,COLM,1998
HOME LOAN FINANCIAL CORP,HLFC,1998
BROOKLINE BANCORP INC,BRKL,1998
ONIX SYSTEMS INC,ONX,1998
ILINC COMMUNICATIONS INC,PEN,1998
CPS SYSTEMS INC,SYS,1998
INTERNET SECURITY SYSTEMS INC/GA,ISSX,1998
EARTHSHELL CORP,ERTH,1998
AMERICASBANK CORP,AMBB,1998
GSV INC,CYSP,1998
EXDS INC,EXDS,1998
CURAGEN CORP,CRGN,1998
HARBOR FLORIDA BANCSHARES INC,HARB,1998
INDEPENDENCE COMMUNITY BANK CORP,ICBC,1998
XPONENTIAL INC,PMRT,1998
CAVALRY BANCORP INC,CAVB,1998
GRAND COURT LIFESTYLES INC,GCLI,1998
DSET CORP,DSET,1998
COMMAND SYSTEMS INC,CMND,1998
RELTEC CORP,RLT,1998
INTEGRATED SENSOR SOLUTIONS INC,ISNR,1998
LJL BIOSYSTEMS INC,LJLB,1998
TOUSA INC,NHCH,1998
COWLITZ BANCORPORATION,CWLZ,1998
CSK AUTO CORP,CAO,1998
BOLLE INC,BEYE,1998
BNC MORTGAGE INC,BNCM,1998
ZAP,ZAPP,1998
ALLERGAN SPECIALTY THERAPEUTICS INC,ASTI,1998
PENTACON INC,JIT,1998
RITCHIE BROS AUCTIONEERS INC,RBA,1998
CHAMPIONSHIP LIQUIDATING TRUST,OPW,1998
COMPX INTERNATIONAL INC,CIX,1998
WADDELL & REED FINANCIAL INC,WDR,1998
EXTENDED SYSTEMS INC,XTND,1998
COMPASS INTERNATIONAL SERVICES CORP,CMPS,1998
SURMODICS INC,SRDX,1998
VIAGRAFIX CORP,VIAX,1998
PC CONNECTION INC,PCCC,1998
TRISTAR AEROSPACE CO,TSX,1998
PROVANT INC,POVT,1998
U.S. DRY CLEANING SERVICES CORP,FVCX,1998
INGENUUS CORP,INGE,1998
MOBIUS MANAGEMENT SYSTEMS INC,MOBI,1998
BOC FINANCIAL CORP,BOCF,1998
TNFG CORP,RFGI,1998
ZIFF DAVIS INC,ZD,1998
UNITED PAN AM FINANCIAL CORP,UPFC,1998
US LEC LLC,CLEC,1998
"CRA INTERNATIONAL, INC.",CRAI,1998
"KUBOO, INC.",DACG,1998
INDUSTRIAL RUBBER PRODUCTS INC,INRB,1998
IOMED LLC,IOX,1998
MANHATTAN ASSOCIATES INC,MANH,1998
CUNNINGHAM GRAPHICS INTERNATIONAL INC,CGII,1998
SONIC FOUNDRY INC,SFO,1998
FIRST NIAGARA FINANCIAL GROUP INC,FNFG,1998
BROADCOM CORP,BRCM,1998
BRIGHTSTAR INFORMATION TECHNOLOGY GROUP INC,BTSR,1998
AMERICAN DENTAL PARTNERS INC,ADPI,1998
COLUMBIA FINANCIAL OF KENTUCKY INC,CFKY,1998
HORIZON MEDICAL PRODUCTS INC,HMPS,1998
SOUTHBANC SHARES INC,SBAN,1998
"NGEN, INC.",NGEN,1998
CITIZENS SOUTH BANKING CORP,GBNK,1998
DEARBORN BANCORP INC /MI/,DEAR,1998
"ANNUITY & LIFE RE (HOLDINGS), LTD.",ALREF,1998
SCHEIN PHARMACEUTICAL INC,SHP,1998
PEOPLES BANCORP INC /DE/,TSBS,1998
"BANNEKER, INC",CDSC,1998
OMEGA WORLDWIDE INC,OWWI,1998
HERITAGE BANCORP INC /SC/,HBSC,1998
ADIRONDACK FINANCIAL SERVICES BANCORP INC,AFSB,1998
QUITMAN BANCORP INC,QTMB,1998
EFC BANCORP INC,EFC,1998
RED LION HOTELS CORP,CVH,1998
HAPPY KIDS INC,HKID,1998
OMEGA PROTEIN CORP,OME,1998
TUCKER ANTHONY SUTRO,FSI,1998
HORIZON OFFSHORE INC,HOFF,1998
MACATAWA BANK CORP,MCBC,1998
HARVEY ELECTRONICS INC,HRVE,1998
NORTHEAST PENNSYLVANIA FINANCIAL CORP,NEP,1998
FRISBY TECHNOLOGIES INC,FRIZ,1998
BRYAN COLLEGE STATION FINANCIAL HOLDING CO,BCSF,1998
ROLLERBALL INTERNATIONAL INC,ROLL,1998
AMERICAN AIRCARRIERS SUPPORT INC,AIRS,1998
"HACKETT GROUP, INC.",ANSR,1998
RIBOGENE INC / CA/,RBO,1998
VOICEFLASH NETWORKS INC,RMAG,1998
CAPSTAR BROADCASTING CORP,CRB,1998
ATLANTIC DATA SERVICES INC,ADSC,1998
COM21 INC,CMTO,1998
NEFF CORP,NFF,1998
"WASTE CONNECTIONS US, INC.",WCNX,1998
AXT INC,AXTI,1998
CARREKER CORP,CANI,1998
"INTERPACE DIAGNOSTICS GROUP, INC.",PDII,1998
RESORTQUEST INTERNATIONAL INC,RZT,1998
BLUE RHINO CORP,RINO,1998
GLB BANCORP INC,GLBK,1998
GUARANTY BANCSHARES INC /TX/,GNTY,1998
L 3 COMMUNICATIONS HOLDINGS INC,LLL,1998
"SURGE GLOBAL ENERGY, INC.",HVGP,1998
DIGITAL FUSION INC/NJ/,IBSX,1998
UNICAPITAL CORP /DE/,UCP,1998
"AGRITEK HOLDINGS, INC.",FCCN,1998
FEDERATED INVESTORS INC /PA/,FII,1998
FACTUAL DATA CORP,FDCC,1998
PBOC HOLDINGS INC,PBOC,1998
URSUS TELECOM CORP,UTCC,1998
VERIO INC,VRIO,1998
SAUER DANFOSS INC,SHS,1998
YOUNG & RUBICAM INC.,YNR,1998
ONTRO INC,ONTR,1998
MPOWER COMMUNICATIONS CORP,MGCX,1998
EVOLVING SYSTEMS INC,EVOL,1998
GENESIS DIRECT INC,GEND,1998
COMBICHEM INC,CCHM,1998
ATG INC,ATGC,1998
INNOTRAC CORP,INOC,1998
APPLIED NEUROSOLUTIONS INC,OPHD,1998
SHERWOOD BRANDS INC,SHD,1998
KID CASTLE EDUCATIONAL CORP,OMDO,1998
ADELPHIA BUSINESS SOLUTIONS INC,HYPT,1998
CALIBER LEARNING NETWORK INC,CLBR,1998
BRIO SOFTWARE INC,BRYO,1998
"AMKOR TECHNOLOGY, INC.",AMKR,1998
ROCK FINANCIAL CORP/MI/,RCCK,1998
UNITED ROAD SERVICES INC,URSI,1998
INTEGRATED TRANSPORTATION NETWORK GROUP INC,ITNG,1998
LMI AEROSPACE INC,LMIA,1998
MIPS TECHNOLOGIES INC,MIPS,1998
FIRST KANSAS FINANCIAL CORP,FKAN,1998
CUMULUS MEDIA INC,CMLS,1998
AURORA FOODS INC /DE/,AOR,1998
KING PHARMACEUTICALS INC,KING,1998
TECHNISOURCE INC,TSRC,1998
"FARMHOUSE, INC.",TFN,1998
INTRADO INC,SCCX,1998
BLUE RIVER BANCSHARES INC,BRBI,1998
INTERNATIONAL INTEGRATION INC,ICUB,1998
HINES HORTICULTURE INC,HORT,1998
RAGEN MACKENZIE GROUP INC,RMG,1998
WASHINGTON BANKING CO,WBCO,1998
ANSON BANCORP INC,ANSN,1998
COGNIZANT TECHNOLOGY SOLUTIONS CORP,CTSH,1998
HOMESTEAD BANCORP INC,HSTD,1998
INTERPLAY ENTERTAINMENT CORP,IPLY,1998
ROSEDALE DECORATIVE PRODUCTS LTD,ROSDF,1998
RESTORATION HARDWARE INC,RSTO,1998
TRANSPORTATION COMPONENTS INC,TUI,1998
UNIGRAPHICS SOLUTIONS INC,UGS,1998
COBIZ FINANCIAL INC,COBZ,1998
CLINICHEM DEVELOPMENT INC,CCHE,1998
"BEBE STORES, INC.",BEBE,1998
GLOBAL IMAGING SYSTEMS INC,GISX,1998
BEYOND COM CORP,SWNT,1998
SHOWPOWER INC,SHO,1998
HLM DESIGN INC,HLMD,1998
HASTINGS ENTERTAINMENT INC,HAST,1998
EUROPEAN MICRO HOLDINGS INC,EMCC,1998
CLICK2LEARN INC/DE/,ASYM,1998
NETGRAVITY INC,NETG,1998
POINTE FINANCIAL CORP,PNTE,1998
MICROSTRATEGY INC,MSTR,1998
"PANACOS PHARMACEUTICALS, INC.",VITX,1998
GERBER CHILDRENSWEAR INC,GCW,1998
INTERCEPT INC,ICG,1998
INKTOMI CORP,INKT,1998
MASTER GRAPHICS INC,MAGR,1998
ULTIMATE LIFESTYLE CORPORATION,AZTC,1998
"FIRST CAPITAL BANCORP, INC.",CHGD,1998
NAVIGANT INTERNATIONAL INC,FLYR,1998
CONRAD INDUSTRIES INC,CNRD,1998
SCHOOL SPECIALTY INC,SCHS,1998
RAINBOW RENTALS INC,RBOW,1998
CLEVELAND INDIANS BASEBALL CO INC,CLEV,1998
LANDCARE USA INC,GRW,1998
MARINEMAX INC,HZO,1998
BALANCE BAR CO,BBAR,1998
ULTIMATE SOFTWARE GROUP INC,ULTI,1998
CARRIER ACCESS CORP,CACS,1998
EAGLE BANCORP INC,EGBN,1998
CYBERIAN OUTPOST INC,COOL,1998
CLASSIC VACATION GROUP INC,GVG,1998
MAXTOR CORP,MXTR,1998
NORTHEAST OPTIC NETWORK INC,NOPT,1998
TEAM COMMUNICATIONS GROUP INC,TMTV,1998
TOWNE SERVICES INC,TWNE,1998
GIGA INFORMATION GROUP INC,GIGX,1998
RAILWORKS CORP,RWKS,1998
FLORIDA BANKS INC,FLBK,1998
CREDITRUST CORP,CRDT,1998
HOMETOWN AUTO RETAILERS INC,HCAR,1998
USOL HOLDINGS INC,FLCI,1998
HUNGRY MINDS INC /DE/,IDGB,1998
ELECTRONICS BOUTIQUE HOLDINGS CORP,ELBO,1998
ECHELON CORP,ELON,1998
ENTERPRISE PRODUCTS PARTNERS L.P.,EPD,1998
CENTRAL EUROPEAN DISTRIBUTION CORP,CEDC,1998
CFS BANCORP INC,CITZ,1998
INDEPENDENT ENERGY HOLDINGS PLC,INDYY,1998
COST U LESS INC,CULS,1998
HYPERTENSION DIAGNOSTICS INC /MN,HDII,1998
ENERLUME ENERGY MANAGEMENT CORP.,CAFE,1998
CENTRUS ENERGY CORP,USU,1998
GOLDEN STATE VINTNERS INC,VINT,1998
REPUBLIC BANCORP INC /KY/,RBCAA,1998
NATROL INC,NTOL,1998
IENTERTAINMENT NETWORK INC,IMGK,1998
BROADCAST COM INC,BCST,1998
ACTUATE CORP,ACTU,1998
CARDINAL FINANCIAL CORP,CFNL,1998
PSB BANCORP INC,PSBI,1998
TWEETER HOME ENTERTAINMENT GROUP INC,TWTR,1998
AMERICAN BANK NOTE HOLOGRAPHICS INC,ABH,1998
CARNEGIE FINANCIAL CORP /PA/,CAFN,1998
NATIONAL EQUIPMENT SERVICES INC,NSV,1998
EBANK FINANCIAL SERVICES INC,STCH,1998
THISTLE GROUP HOLDINGS CO,THTL,1998
ADAMS GOLF INC,ADGO,1998
UNITED COMMUNITY FINANCIAL CORP,UCFC,1998
BCSB BANKCORP INC,BCSB,1998
KNIGHT CAPITAL GROUP LLC,NITE,1998
HORIZON ORGANIC HOLDING CORP,HCOW,1998
ABGENIX INC,ABGX,1998
COLLATERAL THERAPEUTICS INC,CLTX,1998
PCB HOLDING CO,PCBH,1998
"COSTAR GROUP, INC.",RIGX,1998
"REPUBLIC SERVICES, INC.",RSG,1998
CITADEL COMMUNICATIONS CORP,CITC,1998
ALLEGIANCE TELECOM INC,ALGX,1998
HUDSON RIVER BANCORP INC,HRBT,1998
LIBERTY BANCORP INC /NJ/,LIBB,1998
BANKFIRST CORP,BKFR,1998
TRB SYSTEMS INTERNATIONAL INC,TRBX,1998
PENWEST PHARMACEUTICALS CO,PPCO,1998
NEW AMERICAN HEALTHCARE CORP,NAH,1998
CLARK INC,CLKB,1998
STAMPEDE WORLDWIDE INC,CRNC,1998
ENTRUST INC,ENTU,1998
TERAYON COMMUNICATION SYSTEMS,TERN,1998
CROWN CASTLE INTERNATIONAL CORP,TWRS,1998
CHAPMAN CAPITAL MANAGEMENT HOLDINGS INC,CMGT,1998
GLOBAL CROSSING LTD,GBLX,1998
24/7 REAL MEDIA INC,TFSM,1998
CONCENTRIX CVG CORP,CVG,1998
DIGITAL RIVER INC /DE,DRIV,1998
IN OVATIONS HOLDINGS INC,JNKN,1998
MERRILL MERCHANTS BANCSHARES INC,MERB,1998
PILOT NETWORK SERVICES INC,PILT,1998
PENTON MEDIA INC,PME,1998
GEOCITIES,GCTY,1998
INFORMATION HOLDINGS INC,IHI,1998
NATIONSRENT INC,NRI,1998
ECLIPSYS CORP,ECLP,1998
ZVELO INC,ESFT,1998
SOFTWORKS INC,SWRX,1998
MOTORCARS AUTO GROUP INC,UNSRA,1998
FARNSWORTH BANCORP INC,FNSW,1998
INTERNATIONAL BIOCHEMICAL INDUSTRIES INC,BSTI,1998
CGB&L FINANCIAL GROUP INC,CGBL,1998
ADMIRALTY BANCORP INC,AAABB,1998
NETSOL TECHNOLOGIES INC,MIRG,1998
EBAY INC,EBAY,1998
GALACTICOMM TECHNOLOGIES INC,GALA,1998
FIRST NILES FINANCIAL INC,FNFI,1998
FOREVER ENTERPRISES INC,FVEN,1998
CONOCOPHILLIPS HOLDING CO,COC,1998
SERVICE BANCORP INC,SERC,1998
SOUND FEDERAL BANCORP INC,SFFS,1998
DECTRON INTERNATIONALE INC,DECTF,1998
WEST ESSEX BANCORP INC,WEBK,1998
IBL BANCORP,IBLB,1998
CLARKSTON FINANCIAL CORP,CKSB,1998
SCOTTISH RE GROUP LTD,SCTLF,1998
FATBRAIN COM INC,CMPL,1998
SEACOAST FINANCIAL SERVICES CORP,SCFS,1998
PLAINS ALL AMERICAN PIPELINE LP,PAA,1998
MUSE TECHNOLOGIES INC,MUZE,1998
MEGABANK FINANCIAL CORP,MBFC,1998
THEGLOBE COM INC,TGLO,1998
CURTIS INTERNATIONAL LTD,CURTF,1998
NEXT GENERATION TECHNOLOGY HOLDINGS INC,DBSI,1998
NORTHFIELD BANCORP INC,NFSB,1998
NETWORK 1 TECHNOLOGIES INC,NSSI,1998
PROSPERITY BANCSHARES INC,PRSP,1998
DICE INC,EWBX,1998
FOX ENTERTAINMENT GROUP INC,FOX,1998
MONY GROUP INC,MNY,1998
CNY FINANCIAL CORP,CNYF,1998
CUIDAO HOLDING CORP,CDAO,1998
UCBH HOLDINGS INC,UCBH,1998
FEDNAT HOLDING CO,TCHC,1998
NITTANY FINANCIAL CORP,NTNY,1998
BARCELO CRESTLINE CORP,CLJ,1998
CENTRAL FEDERAL CORP,GCFC,1998
GREENE COUNTY BANCORP INC,GRNB,1998
LINCOLN BANCORP /IN/,LNCB,1998
ONEIDA FINANCIAL CORP,ONFC,1998
SECURITY OF PENNSYLVANIA FINANCIAL CORP,SPN,1998
INNES STREET FINANCIAL CORP,ISFC,1998
PEOPLES BANKCORP INC,PBKO,1998
MASSACHUSETTS FINCORP INC,MAFN,1998
WILLOW GROVE BANCORP INC,WGBC,1998
VIRGINIA CAPITAL BANCSHARES INC,VCAP,1998
COMMUNITY SHORES BANK CORP,CSHB,1998
RFS BANCORP INC,RFED,1998
AUDIO HIGHWAY-COM,AHWY,1998
ARTIFICIAL LIFE INC,ALIF,1998
LAMAR CAPITAL CORP,LCCO,1998
COMMUNITY SAVINGS BANKSHARES INC /DE/,CMSV,1998
CONCUR TECHNOLOGIES INC,CNQR,1998
MARKETING SPECIALISTS CORP,MERK,1998
"METROCORP BANCSHARES, INC.",MCBI,1998
"BLUCORA, INC.",INSP,1998
UNITED FINANCIAL HOLDINGS INC,UFHI,1998
VAIL BANKS INC,VAIL,1998
SUPERIOR BANCORP,TBNC,1998
INFINITY BROADCASTING CORP /DE/,INF,1998
INTERNET AMERICA INC,GEEK,1998
ABOVENET COMMUNICATIONS INC,ABOV,1998
EXCHANGE APPLICATIONS INC,EXAP,1998
XOOM INC,XMCM,1998
SLEEP NUMBER CORP,AIRB,1998
UBID INC,UBID,1998
P F CHANGS CHINA BISTRO INC,PFCB,1998
MICHIGAN COMMUNITY BANCORP LTD,MCBP,1998
TICKETMASTER ENTERTAINMENT LLC,TMCS,1998
PULASKI FINANCIAL CORP,PULBD,1998
E TEK DYNAMICS INC,ETEK,1998
