comnam,ticker,filingYr
BIOHAVEN PHARMACEUTICAL HOLDING CO LTD.,BHVN,2017
"BYLINE BANCORP, INC.",BY,2017
"TINTRI, INC.",TNTR,2017
AILERON THERAPEUTICS INC,ALRN,2017
"BLUE APRON HOLDINGS, INC.",APRN,2017
DOVA PHARMACEUTICALS INC.,DOVA,2017
"MERSANA THERAPEUTICS, INC.",MRSN,2017
TPG PACE HOLDINGS CORP.,TPGHU,2017
"ESQUIRE FINANCIAL HOLDINGS, INC.",ESQ,2017
"AVENUE THERAPEUTICS, INC.",ATXI,2017
GRANITE POINT MORTGAGE TRUST INC.,GPMT,2017
NRC GROUP HOLDINGS CORP.,HCACU,2017
SAFEHOLD INC.,SAFE,2017
"SG BLOCKS, INC.",SGBX,2017
"ALTICE USA, INC.",ATUS,2017
"XYNOMIC PHARMACEUTICALS HOLDINGS, INC.",BCACU,2017
CONSTELLATION ALPHA CAPITAL CORP.,CNACU,2017
BOSTON OMAHA CORP,BOMN,2017
"ADOMANI, INC.",ADOM,2017
"ATHENEX, INC.",ATNX,2017
PLYMOUTH INDUSTRIAL REIT INC.,PLYM,2017
IMMURON LTD,IMRN,2017
"SHOTSPOTTER, INC",SSTI,2017
KBL MERGER CORP. IV,KBLMU,2017
"NEWATER TECHNOLOGY, INC.",NEWA,2017
REDFIN CORP,RDFN,2017
"SIENNA BIOPHARMACEUTICALS, INC.",SNNA,2017
PENSARE ACQUISITION CORP,WRLSU,2017
"CONCRETE PUMPING HOLDINGS, INC.",INDUU,2017
RBB BANCORP,RBB,2017
FALCON MINERALS CORP,OSPRU,2017
"PETIQ, INC.",PETQ,2017
"KALA PHARMACEUTICALS, INC.",KALA,2017
"CALYXT, INC.",CLXT,2017
"TPG RE FINANCE TRUST, INC.",TRTX,2017
USCF FUNDS TRUST,USOU,2017
FEDERAL STREET ACQUISITION CORP.,FSACU,2017
"AKCEA THERAPEUTICS, INC.",AKCA,2017
"CO-DIAGNOSTICS, INC.",CODX,2017
GRANITESHARES GOLD TRUST,BAR,2017
"CHICKEN SOUP FOR THE SOUL ENTERTAINMENT, INC.",CSSE,2017
SIMPLICITY ESPORTS & GAMING CO,IAMXU,2017
"NESCO HOLDINGS, INC.",CIC'U,2017
"RANGER ENERGY SERVICES, INC.",RNGR,2017
"YOGAWORKS, INC.",YOGA,2017
ZEALAND PHARMA A/S,ZEAL,2017
HF FOODS GROUP INC.,ATACU,2017
"CHINA INTERNET NATIONWIDE FINANCIAL SERVICES, INC.",CIFS,2017
VENATOR MATERIALS PLC,VNTR,2017
CLEMENTIA PHARMACEUTICALS INC.,CMTA,2017
PQ GROUP HOLDINGS INC.,PQG,2017
"ROKU, INC",ROKU,2017
"DECIPHERA PHARMACEUTICALS, INC.",DCPH,2017
NUCANA PLC,NCNA,2017
NIGHTSTAR THERAPEUTICS PLC,NITE,2017
"RYB EDUCATION, INC.",RYB,2017
SECOO HOLDING LTD,SECO,2017
OASIS MIDSTREAM PARTNERS LP,OMP,2017
"TDH HOLDINGS, INC.",PETZ,2017
"DESPEGAR.COM, CORP.",DESP,2017
BEST INC.,BSTI,2017
CELCUITY INC.,CELC,2017
"KRYSTAL BIOTECH, INC.",KRYS,2017
ZAI LAB LTD,ZLAB,2017
DRAPER OAKWOOD TECHNOLOGY ACQUISITION INC.,DOTAU,2017
SOCIAL CAPITAL HEDOSOPHIA HOLDINGS CORP.,IPOAU,2017
TREMONT MORTGAGE TRUST,TRMT,2017
"ZK INTERNATIONAL GROUP CO., LTD.",ZKIN,2017
"FORESCOUT TECHNOLOGIES, INC",FSCT,2017
MERCHANTS BANCORP,MBIN,2017
NEXA RESOURCES S.A.,NEXA,2017
KAIXIN AUTO HOLDINGS,CMSSU,2017
"NATIONAL VISION HOLDINGS, INC.",EYE,2017
BP MIDSTREAM PARTNERS LP,BPMP,2017
ABLYNX NV,ABLX,2017
HAYMAKER ACQUISITION CORP.,HYACU,2017
"FAT BRANDS, INC",FAT,2017
DRAGON VICTORY INTERNATIONAL LTD,LYL,2017
MOSAIC ACQUISITION CORP.,MOSCU,2017
RISE EDUCATION CAYMAN LTD,REDU,2017
"RUMBLEON, INC.",RMBL,2017
SEA LTD,SE,2017
"MONGODB, INC.",MDB,2017
QUDIAN INC.,QD,2017
"OPTINOSE, INC.",OPTN,2017
ORTHOPEDIATRICS CORP,KIDS,2017
"RESTORATION ROBOTICS, INC.",HAIR,2017
"CARGURUS, INC.",CARG,2017
"SWITCH, INC.",SWCH,2017
"RHYTHM PHARMACEUTICALS, INC.",RYTM,2017
BLACK RIDGE ACQUISITION CORP.,BRACU,2017
BOXLIGHT CORP,BOXL,2017
"RETO ECO-SOLUTIONS, INC.",RETO,2017
BIG ROCK PARTNERS ACQUISITION CORP.,BRPAU,2017
BLUEGREEN VACATIONS CORP,BXG,2017
"AMERI HOLDINGS, INC.",AMRH,2017
"SAILPOINT TECHNOLOGIES HOLDINGS, INC.",SAIL,2017
"STERLING BANCORP, INC.",SBT,2017
SCPHARMACEUTICALS INC.,SCPH,2017
"CBDMD, INC.",LEVB,2017
LEGACY ACQUISITION CORP.,LGC'U,2017
"STITCH FIX, INC.",SFIX,2017
JIANPU TECHNOLOGY INC.,JT,2017
"X4 PHARMACEUTICALS, INC",ASNS,2017
"SENDGRID, INC.",SEND,2017
PPDAI GROUP INC.,PPDF,2017
BANDWIDTH INC.,BAND,2017
ERYTECH PHARMA S.A.,ERYP,2017
"APELLIS PHARMACEUTICALS, INC.",APLS,2017
SOGOU INC.,SOGO,2017
METROPOLITAN BANK HOLDING CORP.,MCB,2017
FOUR SEASONS EDUCATION (CAYMAN) INC.,FEDU,2017
INFLARX N.V.,IFRX,2017
"CBTX, INC.",CBTX,2017
HEXINDAI INC.,HX,2017
AQUANTIA CORP,AQ,2017
"ACM RESEARCH, INC.",ACMR,2017
SENTINEL ENERGY SERVICES INC.,STNLU,2017
"SPERO THERAPEUTICS, INC.",SPRO,2017
"ALLENA PHARMACEUTICALS, INC.",ALNA,2017
EVOQUA WATER TECHNOLOGIES CORP.,AQUA,2017
"FUNKO, INC.",FNKO,2017
ALTAIR ENGINEERING INC.,ALTR,2017
LOMA NEGRA COMPANIA INDUSTRIAL ARGENTINA SOCIEDAD ANONIMA,LOMA,2017
ICLICK INTERACTIVE ASIA GROUP LTD,ICLK,2017
LEXINFINTECH HOLDINGS LTD.,LX,2017
DOGNESS (INTERNATIONAL) CORP,DOGZ,2017
CASA SYSTEMS INC,CASA,2017
"NEWMARK GROUP, INC.",NMRK,2017
"GIGCAPITAL, INC.",GIG'U,2017
DENALI THERAPEUTICS INC.,DNLI,2017
LUTHER BURBANK CORP,LBC,2017
CURO GROUP HOLDINGS CORP.,CURO,2017
"ODONATE THERAPEUTICS, INC.",ODT,2017
QUANTERIX CORP,QTRX,2017
REGALWOOD GLOBAL ENERGY LTD.,RWGEU,2017
LEISURE ACQUISITION CORP.,LACQU,2017
