comnam,ticker,filingYr
"SALEEN AUTOMOTIVE, INC.",SLNN,2013
PLY GEM HOLDINGS INC,PGEM,2013
CHANNELADVISOR CORP,ECOM,2013
"GLOBAL BRASS & COPPER HOLDINGS, INC.",BRSS,2013
CONSTELLIUM SE,CSTM,2013
ARCTURUS THERAPEUTICS LTD.,ADHD,2013
PORTOLA PHARMACEUTICALS INC,PTLA,2013
"MARKETO, INC.",MKTO,2013
TABLEAU SOFTWARE INC,DATA,2013
AMBIT BIOSCIENCES CORP,AMBI,2013
"FRONTEO, INC.",UBIC,2013
WILLIAM LYON HOMES,WLH,2013
"TALLGRASS ENERGY PARTNERS, LP",TEP,2013
FIRST NBC BANK HOLDING CO,NBCB,2013
"LINDBLAD EXPEDITIONS HOLDINGS, INC.",CLACU,2013
BIOAMBER INC.,BIOAU,2013
EMERGE ENERGY SERVICES LP,EMES,2013
CYAN INC,CYNI,2013
"AMERICAN RESIDENTIAL PROPERTIES, INC.",ARPI,2013
"PNMAC HOLDINGS, INC.",PFSI,2013
IQVIA HOLDINGS INC.,Q,2013
"TRISTATE CAPITAL HOLDINGS, INC.",TSC,2013
"RECEPTOS, INC.",RCPT,2013
"ARMADA HOFFLER PROPERTIES, INC.",AHH,2013
CALIFORNIA GOLD CORP.,CLGL,2013
QIWI,QIWI,2013
"VOYA FINANCIAL, INC.",VOYA,2013
"INSYS THERAPEUTICS, INC.",INSY,2013
GW PHARMACEUTICALS PLC,GWPH,2013
ELLINGTON RESIDENTIAL MORTGAGE REIT,EARN,2013
NOODLES & CO,NDLS,2013
PROSENSA HOLDING N.V. IN LIQUIDATIE,RNA,2013
SILVERCREST ASSET MANAGEMENT GROUP INC.,SAMG,2013
"ARATANA THERAPEUTICS, INC.",PETX,2013
CDW CORP,CDW,2013
"HD SUPPLY HOLDINGS, INC.",HDS,2013
"TELARIA, INC.",TRMR,2013
MERGEWORTHRX CORP.,MWRX,2013
"ESPERION THERAPEUTICS, INC.",ESPR,2013
NANOSTRING TECHNOLOGIES INC,NSTG,2013
"LUXOFT HOLDING, INC",LXFT,2013
GOGO INC.,GOGO,2013
"PTC THERAPEUTICS, INC.",PTCT,2013
"TRUETT-HURST, INC.",THST,2013
"BLUEBIRD BIO, INC.",BLUE,2013
COTY INC.,COTY,2013
GIGAMON INC.,GIMO,2013
BROOKFIELD RENEWABLE ENERGY PARTNERS L.P.,BEP,2013
TEXTURA CORP,TXTR,2013
"LIGHTINTHEBOX HOLDING CO., LTD.",LITB,2013
RCS CAPITAL CORP,RCAP,2013
"AZURE MIDSTREAM PARTNERS, LP",FISH,2013
"LIQUID HOLDINGS GROUP, INC.",LIQD,2013
"WCI COMMUNITIES, INC.",WCIC,2013
"ONCONOVA THERAPEUTICS, INC.",ONTX,2013
"CELLULAR DYNAMICS INTERNATIONAL, INC.",ICEL,2013
CONATUS PHARMACEUTICALS INC.,CNAT,2013
SILVER EAGLE ACQUISITION CORP.,EAGLU,2013
"AGIOS PHARMACEUTICALS, INC.",AGIO,2013
"JONES ENERGY, INC.",JONE,2013
GRANA & MONTERO S.A.A.,GRAM,2013
"HEAT BIOLOGICS, INC.",HTBX,2013
PHILLIPS 66 PARTNERS LP,PSXP,2013
"REXFORD INDUSTRIAL REALTY, INC.",REXR,2013
"RETAILMENOT, INC.",SALE,2013
"VISLINK TECHNOLOGIES, INC.",XGTI,2013
PHYSICIANS REALTY TRUST,DOC,2013
"DIAMOND RESORTS INTERNATIONAL, INC.",DRII,2013
"UCP, INC.",UCP,2013
ONCOMED PHARMACEUTICALS INC,OMED,2013
"CLEARWAY ENERGY, INC.",NYLD,2013
"TOBIRA THERAPEUTICS, INC.",RGDO,2013
SOPHIRIS BIO INC.,SPHS,2013
THIRD POINT REINSURANCE LTD.,TPRE,2013
"ENVISION HEALTHCARE HOLDINGS, INC.",EVHC,2013
"BAT GROUP, INC.",CCCR,2013
ISHARES COMMODITY OPTIMIZED TRUST,CMDT,2013
"INDEPENDENCE REALTY TRUST, INC.",IRT,2013
MIX TELEMATICS LTD,MIXT,2013
ANDEAVOR MIDSTREAM PARTNERS LP,QEPM,2013
"JASON INDUSTRIES, INC.",QPACU,2013
"BMC STOCK HOLDINGS, INC.",STCK,2013
FRANK'S INTERNATIONAL N.V.,FI,2013
CVENT INC,CVT,2013
"WORLD POINT TERMINALS, LP",WPT,2013
INTREXON CORP,XON,2013
FOX FACTORY HOLDING CORP,FOXF,2013
YUME INC,YUME,2013
ATHLON ENERGY INC.,ATHL,2013
CONTROL4 CORP,CTRL,2013
MARRONE BIO INNOVATIONS INC,MBII,2013
"SPROUTS FARMERS MARKET, INC.",SFM,2013
AMERICAN HOMES 4 RENT,AMH,2013
ARDMORE SHIPPING CORP,ASC,2013
ENZYMOTEC LTD.,ENZY,2013
PATTERN ENERGY GROUP INC.,PEGI,2013
"RINGCENTRAL, INC.",RNG,2013
VIOLIN MEMORY INC,VMEM,2013
"PREMIER, INC.",PINC,2013
MONTAGE TECHNOLOGY GROUP LTD,MONT,2013
"APPLIED OPTOELECTRONICS, INC.",AAOI,2013
COVISINT CORP,COVS,2013
"FOUNDATION MEDICINE, INC.",FMI,2013
EVOKE PHARMA INC,EVOK,2013
"IVERIC BIO, INC.",OPHT,2013
"CLUBCORP HOLDINGS, INC.",MYCC,2013
"FIREEYE, INC.",FEYE,2013
"DNIB UNWIND, INC.",BIND,2013
ROCKET FUEL INC.,FUEL,2013
ACCELERON PHARMA INC,XLRN,2013
"FIVE PRIME THERAPEUTICS, INC.",FPRX,2013
"BENEFITFOCUS,INC.",BNFT,2013
"CONTROLADORA VUELA COMPANIA DE AVIACION, S.A.B. DE C.V.",VLRS,2013
ROI ACQUISITION CORP. II,ROIQU,2013
CINER RESOURCES LP,OCIR,2013
ESSENT GROUP LTD.,ESNT,2013
"MARCUS & MILLICHAP, INC.",MMI,2013
58.COM INC.,WUBA,2013
"VERACYTE, INC.",VCYT,2013
"SURGICAL CARE AFFILIATES, INC.",SCAI,2013
BRIXMOR PROPERTY GROUP INC.,BRX,2013
CRITEO S.A.,CRTO,2013
QUARTET MERGER CORP.,QTETU,2013
"COMMSCOPE HOLDING COMPANY, INC.",COMM,2013
SPRAGUE RESOURCES LP,SRLP,2013
"ENDURANCE INTERNATIONAL GROUP HOLDINGS, INC.",EIGI,2013
AERIE PHARMACEUTICALS INC,AERI,2013
"STG GROUP, INC.",GDEF,2013
VOXELJET AG,VJET,2013
"ABENGOA, S.A.",ABGB,2013
"ONEMAIN HOLDINGS, INC.",LEAF,2013
VEEVA SYSTEMS INC,VEEV,2013
PLAINS GP HOLDINGS LP,PAGP,2013
STONEGATE MORTGAGE CORP,SGM,2013
"WESTERN REFINING LOGISTICS, LP",WNRL,2013
MACROGENICS INC,MGNX,2013
ANTERO RESOURCES CORP,AR,2013
LDR HOLDING CORP,LDRH,2013
"SFX ENTERTAINMENT, INC",SFXE,2013
"QTS REALTY TRUST, INC.",QTS,2013
POTBELLY CORP,PBPB,2013
OCI PARTNERS LP,OCIP,2013
CHERRY HILL MORTGAGE INVESTMENT CORP,CHMI,2013
"BURLINGTON STORES, INC.",BURL,2013
"EMPIRE STATE REALTY TRUST, INC.",ESRT,2013
"RE/MAX HOLDINGS, INC.",RMAX,2013
FATE THERAPEUTICS INC,FATE,2013
SUNGY MOBILE LTD,GOMO,2013
IDEAL POWER INC.,IPWR,2013
OXFORD IMMUNOTEC GLOBAL PLC,OXFD,2013
VINCE HOLDING CORP.,VNCE,2013
500.COM LTD,WBAI,2013
NAVIGATOR HOLDINGS LTD.,NVGS,2013
EVOGENE LTD.,EVGN,2013
"ZULILY, INC.",ZU,2013
RELYPSA INC,RLYP,2013
TANDEM DIABETES CARE INC,TNDM,2013
HOUGHTON MIFFLIN HARCOURT CO,HMHC,2013
"DEL TACO RESTAURANTS, INC.",LEVYU,2013
EROS INTERNATIONAL PLC,EROS,2013
DYNAGAS LNG PARTNERS LP,DLNG,2013
"CHEGG, INC",CHGG,2013
"ESH HOSPITALITY, INC.",STAY,2013
"NMI HOLDINGS, INC.",NMIH,2013
J.G. WENTWORTH CO,JGW,2013
"LGI HOMES, INC.",LGIH,2013
"MIDCOAST ENERGY PARTNERS, L.P.",MEP,2013
MAVENIR SYSTEMS INC,MVNR,2013
"NORCRAFT COMPANIES, INC.",NCFT,2013
"TWITTER, INC.",TWTR,2013
WIX.COM LTD.,WIX,2013
KARYOPHARM THERAPEUTICS INC.,KPTI,2013
BARRACUDA NETWORKS INC,CUDA,2013
ZENITH ENERGY LOGISTICS PARTNERS LP,ARCX,2013
AVIANCA HOLDINGS S.A.,AVH,2013
BLUE CAPITAL REINSURANCE HOLDINGS LTD.,BCRH,2013
DARIOHEALTH CORP.,DRIO,2013
"CONTAINER STORE GROUP, INC.",TCS,2013
QUNAR CAYMAN ISLANDS LTD.,QUNR,2013
"AMC ENTERTAINMENT HOLDINGS, INC.",AMC,2013
ABILITY INC,CAMBU,2013
"CHENIERE ENERGY PARTNERS LP HOLDINGS, LLC",CQH,2013
NIMBLE STORAGE INC,NMBL,2013
FIDELITY & GUARANTY LIFE,FGL,2013
HILTON WORLDWIDE HOLDINGS INC.,HLT,2013
"KINDRED BIOSCIENCES, INC.",KIN,2013
SCORPIO BULKERS INC.,SALT,2013
TETRALOGIC PHARMACEUTICALS CORP,TLOG,2013
"CATCHMARK TIMBER TRUST, INC.",CTT,2013
ARAMARK,ARMK,2013
AUTOHOME INC.,ATHM,2013
VALERO ENERGY PARTNERS LP,VLP,2013
KOFAX LTD,KFX,2013
XENCOR INC,XNCR,2013
